id,vanilla_rag_output,bleu_score,true_answer
438,Human-rights lawyer Amal Alamuddin became engaged to actor George Clooney in April 2014.,0.041263216881455095,"['George Clooney', 'Max (pig)', 'goerge clooney', 'George Timothy Clooney', 'george clooney', 'List of George Clooney awards and nominations', 'list of george clooney awards and nominations', 'George T. Clooney', 'George Klooney', 'george cloony', 'Goerge Clooney', 'george timothy clooney', 'Clooney, George', 'George timothy clooney', 'The Challenge (2011 film)', 'George clooney', 'george t clooney', 'challenge 2011 film', 'clooney george', 'George Cloony', 'max pig', 'George T Clooney', 'george klooney']"
439,Ecuador shares a border with Peru and Colombia.,0.02573285025273419,"['República de Colombia', 'Colombia', 'Colombia', 'Colombia', 'Republic of Colombia', 'república de colombia', 'colombia', 'republic of colombia', 'Etymology of Colombia', 'Republica de Colombia', 'colombiá', 'etymology of colombia', 'iso 3166 1 co', 'Name of Colombia', 'name of colombia', 'Republic of Columbia', 'republica de colombia', 'Colombiá', 'republic of columbia', 'The Republic of Colombia', 'ISO 3166-1:CO']"
440,The only US state to begin with the letter ‘U’ is Utah.,0.025967005849035666,"['Utah', 'State of Utah', 'Utahn', 'The Beehive State', 'transportation in utah', 'youtah', 'History of mining in Utah', 'state of utah', 'US-UT', 'ut state', 'utahan', 'religion in utah', 'history of utah to 1847', 'utah united states', 'Sports in Utah', 'utah state nickname', 'Transport in Utah', 'Utahan', 'utah state', 'Education in Utah', 'Utah (state)', 'Politics of Utah', 'History of Utah (to 1847)', 'politics of utah', 'yutas', '45th State', 'geography of utah', 'Forty-Fifth State', 'education in utah', 'Transportation in Utah', 'Forty-fifth State', 'Yutas', 'Salt Lake Seagulls', 'forty fifth state', 'Utah state nickname', 'beehive state', 'Religion in Utah', 'history of mining in utah', 'Utah (State)', 'Youtah', 'Geography of Utah', 'utahn', 'climate of utah', 'utah u s state', 'us ut', 'Beehive State', 'Climate of Utah', 'Utah (U.S. state)', 'UT (state)', 'Utah, United States', 'salt lake seagulls', 'transport in utah', 'utah', 'sports in utah', '45th state']"
441,The Suez Canal connects the Mediterranean Sea to the Red Sea.,0.10584277604455784,"['Red Sea', 'Red Sea', 'Red Sea Basin', 'Arabicus Sinus', 'Al Baḩr al Aḩmar', 'Sea of Mecca', 'red sea', 'Sinus Arabicus', 'Red sea', 'arabicus sinus', 'sea of mecca', 'sinus arabicus', 'al baḩr al aḩmar', 'ቀይሕ ባሕሪ', 'red sea basin', 'The red sea']"
442,"Katharine Hepburn won her second Oscar for the movie ""Guess Who's Coming to Dinner"" (1967).",0.22374677077485583,"[""Guess Who's Coming To Dinner"", ""Guess who's Coming to Dinner"", ""Guess Who's Coming to Dinner%3F"", ""Guess Who's Coming to Dinner"", 'guess who s coming to dinner 3f', 'Guess whose coming to dinner', 'guess who s coming to dinner', 'guess whose coming to dinner']"
443,The United States declared war on Spain after the sinking of the USS Maine.,0.04280703984817958,"['Spain', 'Spain', 'el reino de españa', 'Reino de Espana', 'spanish society', 'Spane', 'España', 'espanya', 'regne d espanha', 'Espainiako Erresuma', 'Reino de España', 'espana', 'Espagna', 'Kingdom of Spain', 'espainiako erresuma', 'The Spanish Society', 'islands of spain', 'Mountains of Spain', 'spane', 'El Reino de España', 'Islands of Spain', 'SPAIN', 'The kingdom of Spain', 'etymology of spain', 'Espainia', 'mountains of spain', 'reino de espana', 'Name of Spain', 'kingdom of spain', 'spanish kingdom', 'Etymology of Spain', 'reino de españa', 'regne d espanya', 'espainia', 'kingdom of spains', 'iso 3166 1 es', ""Regne d'Espanya"", 'espagna', 'ISO 3166-1:ES', 'Espańa', 'españa', 'name of spain', 'Espana', 'Kingdom of the Spains', ""Regne d'Espanha"", 'spain', 'espańa', 'el reino de espana', 'Spanish Kingdom', 'El Reino de Espana', 'Espanya']"
444,The car maker that produced the Triumph TR7 and the Jaguar XJS during the 1970s is British Leyland.,0.03438549981236169,"['British Leyland', 'british leyland motor corporation limited', 'British Leyland Motor Corporation', 'British Leyland Motor Corporation Limited', 'british leyland motor corp', 'BLMC', 'British Leyland Motor Corp', 'british leyland motor corporation', 'Leyland of Australia', 'leykor', 'Bleycar', 'british leyland', 'leyland of australia', 'bleycar', 'blmc', 'Leykor', 'The British Leyland Motor Corporation']"
445,The US President who died in office in July 1850 and was succeeded by his Vice President Millard Fillmore was Zachary Taylor.,0.03432285169995235,"['General Taylor', 'President Taylor', '12th President of the United States', '12th President of the United States', 'General Zachary Taylor', 'Zachary Taylor', 'Zachary Taylor', 'Old Rough and Ready', 'List of federal judges appointed by Zachary Taylor', 'List of judicial appointments made by Zachary Taylor', 'zachary tyler', 'general zachary taylor', 'zachary talor', 'president taylor', 'Zachary Taylor judicial appointments', '12th president of united states', 'Zachary Talor', 'zachary taylor', 'taylor administration', 'list of judicial appointments made by zachary taylor', 'ZACHARY TAYLOR', 'zachery taylor', 'Old rough and ready', 'Zachary taylor', 'old rough and ready', 'presidency of zachary taylor', 'Zachary Tyler', 'general taylor', 'list of federal judges appointed by zachary taylor', 'Zachery Taylor', 'zachary taylor judicial appointments', 'zach taylor', 'Zach Taylor', 'Taylor Administration', 'Presidency of Zachary Taylor']"
446,André Breton was expelled from the Surrealist movement due to his views on the Spanish Civil War.,0.016932345201716215,"['Dalíesque', 'Dalí', 'Dalí', 'Salvador Domingo Felipe Jacinto Dalí i Domenech', 'Salvador Domingo Felipe Jacinto Dalí i Domènech, 1st Marquis of Púbol', 'Salvador Dalí', 'Salvador Dalí', 'Salvador Dali', 'Salvador Domingo Felipe Jacinto Dalí i Domènech', 'Avida Dollars', 'salvador dali i domenech', 'Salvidor Dali', 'salvador felip jacint dali domenech', 'dalí', 'Salvador Domingo Felipe Jacinto Dali i Domenech', 'Salvador Domingo Felipe Jacinto Dali i Domènech', 'salvador domingo felipe jacinto dali i domènech', 'nuclear cross', 'salvador domenec felip jacint dalí domenech', 'meanings of paintings by salvador dali', 'salvador domingo felipe jacinto dalí i domenech', 'Dali salvador', 'Salvador Felipe Jacinto Dali i Domenech', 'Salvador Felip Jacint Dali Domenech', 'salvador felipe jacinto dali', 'Salvador dali', 'The Meanings of the Paintings of Salvador Dali', 'salvador dalì', 'Nuclear cross', 'marques de pubol', 'salvador felipe jacinto dali i domenech', 'salvador dali', 'Meanings of Paintings by Salvador Dali', 'Salvador dhali', 'salvador felip jacint dalí domènech', 'salvidor dali', 'dali salvador', 'salvador domingo felipe jacinto dalí i domènech 1st marquis of púbol', 'Salvador Felip Jacint Dalí Domènech', 'Salvador Dalí i Domènech', 'Salvador Dalì', 'salvador dalí i domènech', 'dali lithograph', 'Salvador Domenec Felip Jacint Dali Domenech', 'Salvador Felipe Jacinto Dali', 'salvador domingo felipe jacinto dali i domenech', 'salvador domingo felipe jacinto dalí i domènech', 'Salvador dalì', 'daliesque', 'Salvadore Dali', 'Marques de Pubol', 'Dali Lithograph', 'salvador dhali', 'dalíesque', 'salvador domenec felip jacint dali domenech', 'avida dollars', 'Salvador Dali i Domenech', 'Salvador Domenec Felip Jacint Dalí Domenech', 'Daliesque', 'salvador felipe jacinto dala', 'salvadore dali', 'Salvador Felipe Jacinto DalA', 'meanings of paintings of salvador dali', 'salvador dalí']"
447,"The passages you provided do not contain specific information about what the Florentine Girdle was a type of. If you have more detailed content or context from those passages, please share it, and I would be happy to help answer your question!",0.01539296531445112,"['Chastity belt', 'Chastity Belt', 'girdle of chastity', 'Anti-masturbation device', 'Chastity tube', 'chastity belt', 'forced chastity', 'Ball-trap device', 'chastity girdle', 'anti masturbation device', 'chasity belt', 'cb 6000', 'male chastity', 'Chastity belts', 'Virginity belt', 'penis cage', 'virginity belt', 'Cock cage', 'Girdle of chastity', 'Forced chastity', 'Chasity Belt', 'Chastity girdle', 'chastity tube', 'ball trap device', 'Florentine girdle', 'Cb-6000', 'Male chastity', 'chastity belts', 'cock cage', 'Penis cage', 'florentine girdle']"
448,The Centigrade temperature scale is commonly known as the Celsius scale.,0.12586898234382776,"['℃', 'Celsius scale', 'Celsius degree', 'C°', '°C', 'Centigrade', 'Celsius', 'Celsius Temperature Scale', 'degc', 'celsius temperature scale', 'degrees centigrade', 'centesimal degree', 'degree c', 'Centigrade degree', 'degrees celcius', 'centigrade temperature', '°c', 'degree celcius', 'degrees celsius', 'Cdeg', 'DegC', 'Degrees centigrade', 'cdeg', 'Degree centigrade', 'celsius degree', 'Degrees Celcius', 'degree centigrade', 'centigrade degrees', 'centigrade', 'Celsius temperature', 'centrigrade scale', 'celsius temperature', 'Centigrade temperature scale', 'Degree celcius', 'degree celsius', 'Centigrade scale', 'celsius', 'c°', 'Celsius Thermometer', '°с', 'ºC', 'ºc', 'Degree Celcius', 'Celcius', 'Degree C', 'celsius scale', 'centigrade degree', 'Degrees celsius', 'Degrees Celsius', 'Centesimal degree', 'centigrade scale', 'Centrigrade scale', 'centigrade temperature scale', 'celsius thermometer', '°С', 'Centigrade (temperature)', 'Centigrade degrees', 'Celsius temperature scale', 'celcius', 'Degree Celsius', 'Degree celsius']"
449,"The Football League club that plays their home games at Kingsmeadow, also known as the Cherry Red Records Stadium, is AFC Wimbledon.",0.028743137251195983,"['AFC Wimbledon', 'AFC Wimbledon', 'List of AFC Wimbledon managers', 'The Dons Trust', 'AFCW', 'A F C Wimbledon', 'afcw', 'A. F. C. Wimbledon', 'list of afc wimbledon managers', 'A.F.C. Wimbledon', 'AFC WIMBLEDON', 'afc wimbledon', 'The dons trust', 'f c wimbledon', 'Afc wimbledon', 'dons trust']"
450,"The individual who married Sarah Hugill in 1972, had two children, divorced in 1983, married Sarah Brightman in 1984, divorced in 1990, married Madeleine Gurdon in 1991, and had three children is Andrew Lloyd Webber.",0.032481291420034794,"['Andrew Lloyd Webber', 'Andrew Lloyd Webber', 'Andrew Lloyd Webber', 'Lord Lloyd-Webber', 'Andrew Lloyd Webber, Baron Lloyd-Webber', 'Baron Lloyd-Webber', 'Andrew Lloyd Webber Foundation', 'Andrew Lloyd Webber Foundation', 'Andrew Loyd Webber', 'Sir Andrew Lloyd Webber', 'lloyd webber andrew', 'andrew loyd webber', 'andrew lloyd webber', 'andrew lloyd webber foundation', 'baron lloyd webber', 'Lord Andrew Lloyd Webber', 'Andrew Lloyd-Weber', 'Lloyd Webber, Andrew', 'Andrew Lloyd-Webber', 'andrew lloyd weber', 'lord andrew lloyd webber', 'sir andrew lloyd webber', 'lord lloyd webber', 'andrew lloyd webber baron lloyd webber', 'Andrew Lloyd Weber', 'Lord Lloyd Webber']"
451,The invention attributed to Percy Spencer in the 1940s is the microwave oven.,0.041263216881455095,"['Microwaving', 'Radarange', 'Radarange', 'Microwavable', 'Microwave ovens', 'Microwave oven', 'microwave ovens', 'Microwave cooker', 'Microwave Oven', 'Radarrange', 'radarrange', 'microwaving', 'radarange', 'Browning tray', 'Popty ping', 'Multimode Applicators', 'microwaveable', 'cooking microwaving', 'browning tray', 'microwave cooking', 'microwave refrigerator combo', 'radar range', 'Nuclearator', 'multimode applicators', 'popty ping', 'Cooking/Microwaving', 'microwavable', 'Multimode Applicator', 'microwave oven', 'microwave cooker', 'Microwave refrigerator combo', 'Microwaveable', 'multimode applicator', 'nuclearator', 'Microwave cooking', 'Radar range']"
452,Conakry is the capital of Guinea.,0.09744264611591712,"['Republic of Guinea', 'Guinée', 'Guinean', 'Guinea', 'iso 3166 1 gn', 'Guinea (Republic of)', 'guinea conkary', 'Guinea-Conkary', 'Health care in Guinea', 'ISO 3166-1:GN', 'guinée', 'culture of guinea', 'guinea', 'Guinea Conakry', 'Independence Day (Guinea)', 'Guinea-Conakry', 'guinean', 'république de guinée', 'old guinea', 'guinea republic of', 'people s revolutionary republic of guinea', 'Culture of Guinea', 'The Republic of Guinea', 'guinea conakry', 'République de Guinée', 'republic of guinea', ""People's Revolutionary Republic of Guinea"", 'health care in guinea', 'independence day guinea', 'Old Guinea']"
453,"The Shakespeare play set in the Forest of Arden is ""As You Like It.""",0.1431712315455507,"['As You Like It', 'As You Like It', 'Oliver Mar Text', 'Sir Oliver Mar Text', 'Oliver Martext', 'silvius fictional character', 'oliver martext', 'Ducdame', 'oliver mar text', 'martext', 'Silvius (fictional character)', 'as you like it', 'mar text', 'Mar text', 'Martext', 'AS YOU LIKE IT', 'ducdame', 'sir oliver martext', 'As you like it', 'sir oliver mar text', 'Sir Oliver Martext']"
454,"The last Briton to win the Nobel Prize for Literature was Kazuo Ishiguro, who received the award in 2017.",0.014886943406383508,"['Doris Lessing', 'jane somers', 'lessing doris', 'Doris May Lessing', 'doris lessing', 'doris may lessing', 'briefing for descent into hell', 'doris may lessing ch obe', 'Doris Tayler', 'doris lessig', 'Doris lessing', 'Jane Somers', 'doris tayler', 'Doris Lessig', 'Briefing for a Descent into Hell', 'Doris May Lessing CH, OBE', 'Lessing, Doris']"
455,The Western Roll is a technique used in the pole vault event in track and field athletics.,0,"['High jumper', 'High jump', 'highjump', 'high jumper', 'High Jump', 'Running high jump', 'high jump bar', 'High-jump', 'high jumping', 'running high jump', 'High jumping', 'high jump', 'Highjump', 'High jump bar']"
456,"The name of Long John Silver's parrot in ""Treasure Island"" is Captain Flint.",0.034430441335820114,"['Captain Flint', 'Captain Flint', 'captain flint']"
457,The name of the long narrow island off the east coast of Russia is Sakhalin.,0.020682415030268957,"['Sakhalin', '库页', 'sahalin', '库页岛', 'Sahkalin', '庫頁島', 'сахалин', '樺太', '薩哈林', 'Kùyè', 'Sakhalin island', 'Karafuto Island', 'karafuto island', 'sakhalin islands', 'sakhalin', 'sakalin', 'Kraftu', 'Krafto', 'Saghalien', 'kùyè', 'Sahalin', 'Sakhalin Island', 'Sakhalin Islands', 'kuye', 'sàhālín', '庫頁', 'krafto', 'sachalin island', 'sakhalin island', 'Сахалин', 'saghalien', 'Sachalin Island', 'Sàhālín', 'sahkalin', 'prefecture of karafuto', 'Sakalin Islands', '萨哈林', 'Prefecture of Karafuto', 'kraftu', 'sakalin islands', 'Sakalin', 'Kuye', 'Karafuto island']"
458,Brooklyn is situated in the southwestern part of New York City.,0.05284133043873052,"['Long Island', 'Long Island', 'Long Island, N.Y.', 'Nassau-Suffolk, NY', 'Strong Island', 'Long Island, NY', 'long island counties', 'Longisland, NY', 'long island island', 'long island flood', 'lawng island', 'l i', 'Suffolk Island', '2014 New York flood', 'New York flood', 'Longe Isleland', 'Nassau–Suffolk', 'Long island counties', '2014 new york flood', 'long island new york', 'Towns on Long Island', 'Nassau Island', 'Long Island counties', 'nassau suffolk ny', 'wrong island', 'L I', 'Long Island, New York State', 'long island new york state', '2014 Long Island floods', '2014 long island floods', 'Eastern Long Island, New York', '2014 Long Island flood', 'Long Island flood', 'Long Island, New York', 'Queens Island', 'Long Island (New York)', 'nassau–suffolk', 'mid island new york', 'Wrong island', 'Long Island Counties', 'Lawng Island', 'Paumanok', 'Mid-Island, New York', 'eastern long island new york', 'long island ny', 'Long island', 'Nassau-Suffolk', 'nassau suffolk', 'long island n y', 'eastern long island', 'longe isleland', '2014 long island flood', 'Long Island (N.Y.)', 'long island', 'new york flood', 'LONG ISLAND', 'Eastern Long Island', 'L.I', 'Long Island (NY)', 'paumanok', 'queens island', 'longisland ny', 'Long Island Island', 'suffolk island', 'towns on long island', 'nassau island', 'strong island', 'Long Island, New York (State)']"
459,The marine iguana can only be found on the Galápagos Islands.,0.05284133043873052,"['Galápagos islands', 'Galápagos Islands', 'Galápagos', 'Gal%5CxC3%5CxA1pagos Islands', 'Islas Galápagos', 'galopogoes', 'galapagon', 'Galápagas', 'galápagos', 'Galápagon', 'archipiélago de colón', 'galapogos', 'archipielago de colon', 'galapogos islands', 'Galapogos islands', 'galápagan', 'Los Galapagos', 'galápagos islands xeric scrub', 'Archipielago de Colon', 'Galapogos Islands', 'Galapagas', 'galapagos islands', 'galapagos archipelago', 'Galápagos archipelago', 'Galapagos Islands xeric scrub', 'Pacific/Galapagos', 'GALAPAGOS ISLANDS', 'Galapagos', 'gal 5cxc3 5cxa1pagos islands', 'history of galapagos islands', 'Galapagos island', 'galapagas', 'galapagan', 'galápagon', 'Galapagos archipelago', 'History of the Galapagos Islands', 'Archipiélago de Colón', 'Galapagos islands', 'galapagos islands xeric scrub', 'galápagas', 'Galapagan', 'galapagos', 'Galapagon', 'galápagos archipelago', 'Galápagan', 'Galopogoes', 'pacific galapagos', 'galapagos island', 'Galápagos Islands xeric scrub', 'Galapagos Islands', 'galápagos islands', 'gilapicos', 'Galagapos Islands', 'Galapogos', 'Gilapicos', 'islas galápagos', 'Galopagos', 'galopagos', 'galagapos islands', 'los galapagos']"
460,The world's largest auction house is Sotheby's.,0.023457495174891017,"[""Christie's"", ""Christie's Images"", 'christie s east', 'christie manson woods', 'christies', ""Christie's East"", 'Christies', 'christie s images', 'christie s', ""Christy's"", 'Christie’s', 'Christie, Manson & Woods', 'christy s']"
461,Horatio was a legendary Roman hero who defended a bridge against the Etruscan army.,0.016591439325163958,"['Etruscan', 'etruscan', 'Etruscan (disambiguation)', 'etruscan disambiguation']"
462,The sub-region of Aquitaine in SW France that gives its name to a type of brandy is Cognac.,0,"['Armagnac', 'Armagnac', 'armangac', 'armagnac', 'Armangac', 'Armagnac (disambiguation)', 'Armangnac', 'armagnac disambiguation', 'armangnac']"
463,Cleeve Hill is the highest point in the Cotswold Hills.,0.057445580856132834,"['Cotswolds', 'Cotswold', 'Cotswold Edge', 'cotswolds aonb', 'cotswold edge', 'cotswold hills', 'cotswolds', 'cotteswold hills', 'Cotswold stone', 'Costwold', 'Cotswolds AONB', 'The Cotswolds', 'Cotswold Hills (England)', 'Cotswold Hills, England', 'cotswold', 'cotswold hills england', 'costwold', 'Cotteswold Hills', 'cotswold stone', 'Cotswold Hills']"
464,"The temple, or place of worship, known as the gurdwara is associated with Sikhism.",0.017762226812384152,"['Sikhi', 'Sikhi', 'SIKHISM', 'Sikh religion', 'Sikhism', 'Sikhism', 'Sikhsim', 'Sikh faith', 'sikh faith', 'sikhsim', 'sikism', 'Ten gurus', 'sikh brahmins', 'sikh religion', 'ten gurus', 'Sikkhi', 'sikkhi', 'sikhism', 'Sikhism Other Observations', 'Sikh Brahmins', 'Baptized Sikh', 'sikhi', 'Sikha Dharma', 'The Ten Gurus', 'Sikism', 'baptized sikh', 'sikhism other observations', 'sikha dharma', 'The Sikh Religion']"
465,"In the TV series ""The Rockford Files,"" the character Rockford's father, ""Rocky,"" was played by actor Noah Beery Jr.",0.08839374326825923,"['Noah Beery, Jr.', 'Noah Beery Jr', 'Noah Beery Jr.', 'Noah Beery, Jr', 'NOAH BEERY JR.', 'noah beery jr']"
466,The architect who designed the Albert Memorial in 1875 is Sir George Gilbert Scott.,0.18207052811092134,"['George Gilbert Scott', 'Sir George Gilbert Scott', 'George Scott (architect)', 'sir gilbert scott', 'gilbert scott architect', 'george gilbert scott', 'sir george gilbert scott', 'Gilbert Scott (architect)', 'G.G. Scott', 'g g scott', 'george scott architect', 'Sir Gilbert Scott']"
467,The Mexican/American boxer who retired from the ring in 2008 and is the only man to win world titles in six different weight divisions is Oscar De La Hoya.,0.07772174600740504,"['Oscar De La Hoya', 'De La Hoya', 'Oscar de La Hoya', 'de la hoya', 'Oscar Delahoya', 'Oscar De la Hoya', 'Óscar de la Hoya', 'oscar delahoya', 'Oscar de la Hoya', 'oscar de la hoya', 'oscar dee la hoya', 'óscar de la hoya', 'Óscar De La Hoya', 'Oscar Dee la Hoya']"
468,"The tetrahedron, cube, octahedron, dodecahedron, and icosahedron are known as the Platonic solids. These are the five regular polyhedra that are characterized by having faces that are congruent regular polygons, with the same number of faces meeting at each vertex.",0.019291831830865844,"['Platonic solids', 'Platonic solids', 'Platonic solids', 'Platonic solids', 'Platonic solids', 'Platonic solids', 'Platonic solid', 'Platonic solid', 'Platonic solid', 'Platonic solid', 'Platonic solid', 'Platonic solid', 'platonic solids', 'pythagorean solid', 'regular solid', 'platonic polyhedron', 'Platonic Solids', 'Regular solids', 'Platonic body', 'pythagorean solids', 'Convex regular polyhedron', 'five regular solids', 'Platonic Solid', 'Pythagorean solids', 'Regular solid', 'Pythagorean solid', 'platonic body', 'Regular Solids', 'Five regular solids', 'platonic solid', 'regular solids', 'Platonic polyhedron', 'convex regular polyhedron']"
469,The writer who was convicted of sodomy and sentenced to hard labor is Oscar Wilde.,0.04030833724870907,"['Oscar Wild', 'Oscar Wild', 'Flahertie', 'Oscar Wilde', 'Oscar Wilde', ""O'Flahertie"", 'Sebastian Melmoth', ""Oscar Fingal O'Flahertie Wills Wilde"", ""Oscar O'flaherty Wilde"", 'oscar o flaherty wilde', 'oscar wilde biblio', 'oscar o flahertie wills wilde', 'oscar wild', 'C. 3. 3. 3.', 'theocritus villanelle', 'c 3 3 3', 'C. 3. 3. 3', ""Oscar O'Flahertie Wills Wilde"", 'oscar wilde', 'O Wilde', 'Oscar wilde', 'Theocritus: a villanelle', 'flahertie', 'Oscar Wilde/Biblio', 'oscar fingal o flahertie wills wilde', 'sebastian melmoth', ""Oscar Fingal O'Flaherty Wills Wilde"", 'Cyril Wilde', 'oscar fingal o flaherty wills wilde', 'o wilde', 'cyril wilde', 'o flahertie']"
470,Cable News Network (CNN) was founded by Ted Turner in 1980.,0.01758542189440898,"['1980', '1980', '1980', '1980', 'one thousand, nine hundred and eighty', 'one thousand nine hundred and eighty']"
471,The Tinta Barroca grape is chiefly used to make wine.,0,"['Port', 'sea ports', 'Ferry port', 'port of discharge', 'Ports', 'ferry port', 'Ice free harbour', 'Deep water port', 'seaports', 'ice free harbour', 'Ice-free port', 'Deep-water port', 'Fluvial port', 'ports disambiguation', 'Ice free port', 'shipping port', 'Sea-port', 'Seaports', 'Seaports of Japan', 'ice free port', 'Fishing Port', 'deep water port', 'port town', 'Ice-free harbor', 'Ports (disambiguation)', 'seaport', 'Port town', 'port', 'Fishing port', 'fishing port', 'Warm water port', 'Shipping port', 'Ice-free harbour', 'Deepwater port', 'Sea ports', 'ice free harbor', 'Port of discharge', 'fluvial port', 'Commercial port', 'port city', 'Warm-water port', 'deepwater port', 'Sea port', 'deepwater pier', 'seaports of japan', 'Deepwater pier', 'ports', 'warm water port', 'sea port', 'commercial port', 'Port city', 'Seaport']"
472,"Thailand's currency, the 10th most used globally in 2015, is the Thai Baht.",0.04094492580924107,"['฿', 'Baht', 'thailand baht', 'currency of thailand', 'Baht sign', 'thai baht', 'Thai Baht', 'Thai baht', 'phai unit', 'bahts', 'Currency of Thailand', 'Phai (unit)', 'Thailand Baht', 'baht', 'Thailand baht', 'baht sign', 'บาท', 'Satang', 'satang', 'บาทไทย', 'Bahts']"
473,Bole is a shade of brown.,0.03848196746087264,"['Brown', 'Pullman brown', 'brownly', 'Black-orange', 'brown colour', 'Orangeish-black', 'blackishorange', 'Orangish blacks', 'Orange black', 'Orangeish-blacks', 'Blackish-orange', 'Blackish-oranges', 'orangeishblacks', 'Orangeish blacks', 'orange black', 'brownest', 'Brownishly', 'Blackishoranges', 'Brownest', 'Orange-blacks', 'Orangish-black', 'Orangishblack', 'Black-oranges', 'brownness', 'orangish black', 'Brownly', 'orangeishblack', 'light brown', 'orangishblack', 'Black orange', 'blackishoranges', 'brownishness', 'Black oranges', 'Dark brown', 'orange blacks', 'Blackoranges', 'Brownness', 'Orange-black', 'orangeblacks', 'pale sandy brown', 'Brownishness', 'Orangeishblack', 'Orangish-blacks', 'reddish brown', 'Reddish brown', 'blackish orange', 'Light brown', 'brown color', 'orangishblacks', 'orangish blacks', 'blackoranges', 'orangeblack', 'Pale Sandy Brown', 'Blackorange', 'dark brown', 'Blackishorange', 'Brown (color)', 'black oranges', 'Orangishblacks', 'Orangeish black', 'orangeish black', 'orangeish blacks', 'brownishly', 'Orangeishblacks', 'Brown (colour)', 'Orangeblacks', 'List of terms associated with the color brown', 'pullman brown', 'blackorange', 'Blackish oranges', 'Brownish', 'black orange', 'list of terms associated with color brown', 'Orange blacks', 'Blackish orange', 'blackish oranges', 'brownish', 'Orangish black', 'Orangeblack', 'brown']"
474,The teacher who taught Helen Keller to communicate was Anne Sullivan.,0.04774753205784679,"['Anne Sullivan', 'Anne Sullivan Macy', 'anne sullivan', 'anne sulavan', 'ANNE SULLIVAN', 'annie sullivan macy', 'anne sullivan macy', 'Annie Sullivan Macy', 'anna sullivan', 'Anne sulavan', 'Annie Sullivan', 'Annie sullivan', 'Anna sullivan', 'annie sullivan']"
475,Offa was a king of the Kingdom of Mercia.,0.15301767524945895,"['Mercians', 'Mercians', 'Kingdom of Mercia', 'Mercia', 'Mercia', 'Mercia', 'kingdom of mercia', 'Miercna', 'Flag of Mercia', 'Mierce', 'mercians', 'mercia', 'miercna', 'mierce', 'Kingdom of the Iclingas', 'MERCIA', 'kingdom of iclingas', 'flag of mercia']"
476,The fourth house at Hogwarts School is Hufflepuff.,0.08319018519111328,"['The Chamber of Secrets', 'N.E.W.T.', 'Hogwarts School of Witchcraft and Wizardry', 'Hogwarts School of Witchcraft and Wizardry', 'Hogwarts School of Witchcraft and Wizardry', 'The Hogwarts Express', 'Hogwarts School', 'Hogwarts School', 'Hogwarts School', 'O.W.L.', 'O.W.L.', 'Hogwarts School of Witchcraft and Wizardery', 'Hogwarts School of Witchcraft and Wizardery', 'Hogwarts School of Witchcraft and Wizardery', 'Hogwarts Castle', 'Ravenclaw', 'Ravenclaw', 'Chamber of Secrets', 'Chamber of Secrets', 'Chamber of Secrets', 'Chamber of Secrets', 'Gryffindor', 'Gryffindor', 'Hufflepuff', 'Hufflepuff', 'Hufflepuff', 'Hogwarts', 'Hogwarts', 'Hogwarts', 'Hogwarts', 'Ordinary Wizarding Level', 'Nastily Exhausting Wizarding Test', 'Hogwarts Express', 'Hogwarts Express', 'Room of Requirement', 'Slytherin', 'Slytherin', 'Slytherin', 'Hogwarts House Points', 'rowana ravenclaw', 'nastily exhausting wizarding test', 'hogwards', 'Founders of Hogwarts', 'hogwarts school of witchcraft and wizardery', 'Hogwarts castle', 'battle of hogwarts', 'chamber of secrets', 'list of hogwarts quidditch teams', 'O.W.L.s', 'hogwarts floor directory', 'hogwarts layout', 'NEWTS', 'n e w t', 'o w l', 'gryffindor', 'hogwarts castle', ""Hogwart's House System"", 'newt', 'Hogwards', 'hogwarts school', 'room of requirement', 'Howgarts', 'hogwarts', 'Battle of hogwarts', 'hogwarts high school', 'chamber of silent', 'Locations in Hogwarts', 'Chamber of the Silent', 'ordinary wizarding level', 'hogwarts quidditch teams', 'ravenclaw', 'Hogwarts Houses', 'griffindor', 'hufflepuff', 'The chamber of secrets', 'Owlery', 'hogwart s school of witchcraft and wizardry', 'owlery', 'hogwarts house points', 'Hogwarts layout', 'hogwarts houses', 'hogwarts school of witchcraft and wizardry', 'hogwart s', ""Hogwart's"", 'Ordinary Wizarding Levels', 'hogwart s house system', 'founders of hogwarts', 'Slitherin', ""Hogwart's School of Witchcraft And Wizardry"", 'hogwarts express', 'List of Hogwarts Quidditch Teams', 'Chamber of secrets', 'Hogwarts School Of Witchcraft And Wizardry', 'slitherin', 'hogwarts school for witchcraft and wizardry', 'Hogwarts High School', 'NEWT', 'howgarts', 'slytherin', 'Hogwarts quidditch teams', 'Hogwarts houses', 'Hogwarts School for Witchcraft and Wizardry', 'locations in hogwarts', 'griphindor', 'newts', 'Hogwarts Floor Directory', 'Griffindor', 'ordinary wizarding levels', 'Rowana ravenclaw', 'o w l s', 'Griphindor']"
