id,cot_output,correctness,true_answer
377,"The Greek appetizer that contains garlic and salt, with the primary ingredients being yogurt and cucumber, is called ""Tzatziki.""",True,"['Tzatziki', 'Tzatziki', 'Tsatsiki', 'Cucumber sauce', 'talattouri', 'tzatziki', 'tsatsiki', 'Talattouri', 'Ttalattouri', 'Tsatziki', 'Tsatziki sauce', 'Jajikh', 'tziki', 'Jajiki', 'cucumber sauce', 'TZATZIKI', 'tsatziki sauce', 'Tzatziki sauce', 'jajikh', 'Tsatsiki sauce', 'tsatziki', 'tsatsiki sauce', 'ttalattouri', 'Mast-o-khiar', 'tzatsiki', 'Tzatsiki sauce', 'Mast o khiar', 'Tzatzíki', 'tzatziki sauce', 'mast o khiar', 'jajiki', 'tzatsiki sauce', 'Tziki', 'Tzatsiki', 'tzatzíki']"
378,"To answer the question about which tree produces red fruits called ""haws,"" we can follow these steps:

1. **Identify the term ""haws"":** Haws are small, red fruits that are typically associated with certain types of trees.

2. **Consider common trees that produce haws:** The term ""haw"" is most commonly linked to the hawthorn tree.

3. **Confirm the tree type:** The hawthorn tree belongs to the genus *Crataegus*. It is known for its thorny branches and produces small, red fruits that are often referred to as haws.

4. **Conclusion:** Based on the information gathered, the tree that produces red fruits called ""haws"" is the hawthorn tree.

Final Answer: The hawthorn tree.",False,"['May', 'Veliki traven', 'May sickness', 'veliki traven', 'may month', '㋄', 'May (month)', 'Month May', 'month may', 'may', 'may sickness']"
379,"To determine how many faces an icosahedron has, we can follow these steps:

1. **Define an icosahedron**: An icosahedron is a type of polyhedron that is characterized by its geometric properties.

2. **Identify the shape**: An icosahedron is specifically a convex polyhedron with triangular faces.

3. **Count the faces**: By definition, a regular icosahedron has 20 triangular faces.

4. **Conclusion**: Therefore, the number of faces on an icosahedron is 20.

Answer: 20 faces.",True,"['20', 'twenty']"
380,"To answer the question step-by-step:

1. **Identify the book**: The book in question is ""Charlie and the Chocolate Factory"" by Roald Dahl, published in 1964.

2. **Character description**: The question describes a young girl who is spoiled by her parents. This suggests that the character is known for her entitlement and bad behavior.

3. **Finding the character**: In the story, there are several children who find golden tickets. The character that fits the description of being spoiled is Veruca Salt.

4. **Golden ticket sequence**: Veruca Salt is indeed the second child to find a golden ticket in the story.

5. **Ejection from the tour**: Veruca is also the third child to be ejected from the tour of the chocolate factory, after Augustus Gloop and Violet Beauregarde.

6. **Final answer**: Based on the above steps, the name of the young girl described as 'a girl who is spoiled by her parents' is Veruca Salt.

**Answer**: Veruca Salt",True,"['Veruca Salt', 'Veruca Salt', 'Veruca Salt discography', 'veruca salt discography', 'Veruca Salt (Willy Wonka character)', 'mrs salt', 'veruca salt willy wonka character', 'Mrs. Salt', 'Veruca Salt (disambiguation)', 'veruca salt disambiguation', 'veruca salt', 'VERUCA SALT', 'Veruca salt (band)', 'veruca salt band', 'Veruca salt', 'Veruca Salt (band)', 'mr henry salt', 'Mr. Henry Salt']"
381,"The Futhark is a runic alphabet used by Germanic tribes, particularly in Scandinavia and the British Isles, during the early centuries of the Common Era. It is primarily associated with the Norse and Anglo-Saxon cultures and was used for writing various Germanic languages. The name ""Futhark"" comes from the first six letters of the alphabet: F, U, Þ (thorn), A, R, and K. There are different versions of the Futhark, including the Elder Futhark and the Younger Futhark, which vary in the number of characters and their usage.",True,"['Runes', 'Runic alphabets', 'Runic alphabets', 'Futhark', 'Futhark', 'Marcomannic runes', 'Rune', 'Runic alphabet', 'Runic alphabet', 'Runic', 'Runic', 'Fuþark', 'runes and their meanings', 'runic alphabets', 'germanic rune', 'Teutonic alphabet', 'rune writing', 'Gothic Rune', 'urzu', 'runekjevle', 'Rune language', 'Germanic rune', 'rune', 'Germanic alphabet', 'Runr (script)', 'runic script', 'runic language', 'runes', 'Futharc', 'Runic letters', 'futhark', 'Runes and their meanings', 'Scandinavian alphabet', 'runr script', 'Urzu', 'runic letters', 'rune language', 'futhark language', 'marcomannic runes', 'germanic runes', 'Runic script', 'Runic language', 'runic', 'ISO 15924:Runr', 'scandinavian alphabet', 'Futhark language', 'teutonic alphabet', 'germanic script', 'gothic rune', 'iso 15924 runr', 'futharc', 'runic alphabet', 'Runekjevle', 'germanic alphabet', 'Rune writing', 'Germanic script', 'fuþark', 'runr', 'futhark alphabet', 'Runr', 'Runic (script)', 'Germanic runes', 'Futhark alphabet']"
382,"To find the title of John Buchan's sequel to ""The Thirty-Nine Steps,"" we can follow these steps:

1. **Identify the Original Work**: The original work is ""The Thirty-Nine Steps,"" which is a thriller novel published in 1915.

2. **Research the Sequel**: John Buchan wrote a sequel to this novel. 

3. **Find the Title**: The sequel is titled ""Greenmantle,"" published in 1916.

Therefore, the title of John Buchan's sequel to ""The Thirty-Nine Steps"" is ""Greenmantle.""",True,"['Greenmantle', 'greenmantle']"
383,"To answer the question about which infamous character became Pope Alexander VI, we can follow these steps:

1. **Identify the Name**: Pope Alexander VI is known to have been a controversial and infamous figure in history.

2. **Historical Context**: He was born Rodrigo Borgia in 1431. The Borgia family was known for its political machinations and scandals during the Renaissance period.

3. **Papal Election**: Rodrigo Borgia was elected Pope in 1492 and took the name Alexander VI.

4. **Infamy**: His papacy is often associated with corruption, nepotism, and the use of bribery to secure his position and that of his family members. He is also known for his lavish lifestyle and the infamous actions of his children, particularly Cesare Borgia.

5. **Conclusion**: Therefore, the infamous character who became Pope Alexander VI is Rodrigo Borgia.

Final Answer: Rodrigo Borgia.",True,"['Rodrigo Borgia', 'Alexander VI', 'Pope Alexander VI', 'Rodrigo de Borja', 'Rodrigo de Borja y Borja', 'Rodrigo de Lanzol-Borgia', 'roderic llançol', 'rodrigo de borja y dams', 'Alexander Vi', 'cardinal de borgia', 'rodrigo de borja y doms', 'rodrigo de lanzòl borgia', 'Rodrigo de Lanzòl-Borgia', 'roderic de borja i borja', 'Alexander The Sixth', 'alejandro vi catalan', 'Roderic de Borja i Borja', 'rodrigo lanzol borja y borja', 'Roderic Llançol i de Borja', 'alexander sextus', 'Roderic Llançol', 'Roderic de Borja', 'alexander sixth', 'Pope Alex VI', 'Rodrigo Lanzol-Borja y Borja', 'Rodrigo Lanzol y Gorja', 'Alexander vi', 'rodrigo de borja', 'alexander vi borgia', 'roderic llançol i de borja', 'pope alexander vi', 'Roderick Borgia', 'Alejandro VI, Catalan', 'pope alex vi', 'rodrigo borgia', 'Cardinal de Borgia', 'rodrigo de borja y borja', 'Alexander Sextus', '214th pope', 'roderick borgia', 'Rodrigo de Borja y Doms', 'roderic de borja', 'rodrigo lanzol y de borja', 'Rodrigo Lanzol y de Borja', 'rodrigo de lanzol borgia', 'Alexander VI Borgia', 'Rodrigo Lanzol y Borgia', 'Rodrigo de Borja y Dams', 'rodrigo lanzol y borgia', 'rodrigo lanzol y gorja', 'alexander vi']"
384,"The extinct species of man discovered in Indonesia in 2003, known as Homo floresiensis, has been given the literary nickname ""Hobbit."" This nickname is derived from the small stature of the species, which is reminiscent of the hobbits from J.R.R. Tolkien's literary works. Homo floresiensis was notably small, standing about 3.5 feet tall, which contributed to this whimsical comparison.",True,"['Hobbits', 'Hobbit', 'hobbit', 'JRR Tolkien/Hobbits', 'hobbitish', 'Hobit', 'hobbit hole', 'Holbytlan', 'holbytlan', 'Fallohides', 'Fallohide', 'smial', 'Stoor', 'Hobbitish', 'stoor', 'hobbitry', 'holbytla', 'hobbitses', 'hobbit tolkien', 'hobbit holes', 'pheriannath', 'kuduk', 'Stoors', 'Periannath', 'Hobbitry', 'fallohides', 'stoors', 'Hobbitses', 'Holbytla', 'hobit', 'Hobbit hole', 'Kuduk', 'Harfoots', 'periannath', 'harfoot', 'holbyta', 'Hobbit (Tolkien)', 'Pheriannath', 'Hobbit-hole', 'Holbyta', 'harfoots', 'hobbits', 'Harfoot', 'jrr tolkien hobbits', 'fallohide', 'Smial', 'A hobbit', 'Hobbit holes']"
385,"To determine the origin of French fries, let's analyze the options step-by-step:

1. **France**: The name ""French fries"" suggests a connection to France. However, the term may be misleading, as the dish is not definitively proven to have originated there.

2. **Belgium**: Many historians and food experts argue that French fries actually originated in Belgium. According to popular accounts, Belgians were frying potatoes as early as the late 1600s. They often served them with fish, and the practice of frying potatoes became widespread in the region.

3. **Switzerland**: While Switzerland is known for its cheese and chocolate, it does not have a strong historical connection to the creation of French fries.

Based on this analysis, the most widely accepted belief is that French fries originated in Belgium. 

**Answer**: Belgium",True,"['Environmental Integrity Group', 'Confoederatio Helvetica', 'Svizra', 'Switz', 'Switz', 'Switz', 'Schweiz', 'Suisse', 'Switzerland', 'Switzerland', 'Switzerland', 'Swiss', 'Swiss', 'Svizzera', 'Swiss Confederation', 'Die Schweiz', 'SwissEnergy', 'Confederaziun Svizra', 'Switzeland', 'SWITZERLAND', 'confédération suisse', 'Swizterland', 'Switserland', 'ISO 3166-1:CH', 'Confederatio Helvetica', 'confederation helvetia', 'switz', 'confederation of helvatia', 'Swissland', 'Swiss Confederated States', 'Confederation of Helvatia', 'swissenergy', 'Swizerland', 'schweizerische eidgenossenschaft', 'švýcarsko', 'der schweiz', 'confœderatio helvetica', 'Confédération Suisse', 'Confederation suisse', 'svizra', 'swizterland', 'swizerland', 'switzerland information', 'confederation suisse', 'schweitz', 'swiss confederation', 'Etymology of Switzerland', 'swissland', 'Land of the Swiss', 'Confederazione Svizzera', 'swiss', 'switserland', 'swiss confederated states', 'iso 3166 1 ch', 'Confederation Helvetica', 'etymology of switzerland', 'svissland', 'confederazione svizzera', 'land of swiss', 'Switzerland information', 'Switzer land', 'switzeland', 'Land of the Switzers', 'confederatio helvetica', 'suiza', 'Schwitzerland', 'Confédération suisse', 'confoederatio helvetica', 'svizzera', 'Confœderatio Helvetica', 'Confederation Suisse', 'die schweiz', 'Schweizerische Eidgenossenschaft', 'Confederation Helvetia', 'Schweitz', 'confederation helvetica', 'switzerland', 'suisse', 'Confederaziun svizra', 'Swiss confederation', 'Der Schweiz', 'Švýcarsko', 'schwitzerland', 'switzer land', 'land of switzers', 'Suiza', 'schweiz', 'environmental integrity group', 'confederaziun svizra', 'Svissland']"
386,"To answer the question about which artist painted 'Monarch of the Glen', let's break it down step-by-step:

1. **Identify the Artwork**: 'Monarch of the Glen' is a well-known painting that features a stag in a Scottish landscape.

2. **Research the Artist**: The painting is attributed to Sir Edwin Landseer, a British painter known for his animal paintings and depictions of wildlife.

3. **Confirm the Information**: Sir Edwin Landseer created 'Monarch of the Glen' in 1851, and it has since become an iconic representation of Scottish wildlife.

Therefore, the artist who painted 'Monarch of the Glen' is **Sir Edwin Landseer**.",True,"['Sir Edwin Landseer', 'Edwin Landseer', 'sir edwin landseer', 'landseer sir edwin henry', 'Edwin Henry Landseer', 'henry landseer', 'Henry Landseer', 'edwin landseer', 'Sir Edwin Henry Landseer', 'Landseer, Sir Edwin Henry', 'sir edwin henry landseer', 'edwin henry landseer']"
387,"To answer the question step-by-step:

1. **Identify the Time Period**: The question specifies the years 1131 to 1255.
  
2. **Determine the Context**: The question asks about a former capital city in Europe during that time frame.

3. **Research Historical Capitals**: Look for European countries that had Coimbra as their capital during the specified years.

4. **Focus on Portugal**: Coimbra was the capital of Portugal before Lisbon took over in 1255.

5. **Confirm the Dates**: Verify that Coimbra served as the capital from 1131 until 1255.

6. **Conclusion**: Based on the historical context and confirmation, the answer is:

**Answer: Portugal**",True,"['Portuga', 'Portuga', 'Portugal', 'Portugal', 'Portuguese Republic', 'pertual', 'phû tô gâ', 'Portogalo', 'Portugaul', 'republic of portugal', 'An Phortaingéil', 'ISO 3166-1:PT', 'bồ đào nha', 'Portekiz', 'portugal', 'potigal', 'phortaingeil', 'bo dao nha', 'Pertual', 'Portekîz', 'portogalo', 'Portunga', 'portiwgal', 'potiti', 'Portugalio', 'portugāle', 'portugalija', 'Portogało', 'Yn Phortiugal', 'portekîz', 'República Portuguesa', 'Republica Portuguesa', 'Potiti', 'portegal', 'Portugál', 'yn phortiugal', 'portekiz', 'Portugul', 'Portugalska', 'portugual', 'república portuguesa', 'Potigal', 'Portingale', 'Portyngal', 'portugale', 'portugall', 'Portugalėjė', 'Portogallo', 'Portugallu', 'Portugalsko', 'Portúgal', 'portugalėjė', 'Portugual', 'Portûnga', 'portûnga', 'portyngal', 'portuguese republic', 'Phu-to-ga', 'portugalujo', 'Portugāle', 'Portegal', 'Bo Dao Nha', 'An Phortaingeil', 'portugallu', 'Portugale', 'portingale', 'Portugali', 'o papagaio', 'portugaul', 'portugalio', 'portunga', 'phu to ga', 'portugaleje', 'Republic of Portugal', 'Portugaleje', 'Portgual', 'portúgal', 'phortaingéil', 'Bồ Đào Nha', 'O Papagaio', 'iso 3166 1 pt', 'Portugalija', 'Portugall', 'portgual', 'portugul', 'Phû-tô-gâ', 'PORTUGAL', 'Portiwgal', 'Pòtigal', 'portugalska', 'portugali', 'republica portuguesa', 'portugál', 'Portugalujo', 'portugalsko', 'portuga', 'portogało', 'portogallo', 'pòtigal']"
388,"To determine who coined the term ""Rock and Roll,"" we can follow these steps:

1. **Understanding the Term**: ""Rock and Roll"" is a genre of popular music that originated in the United States in the late 1940s and early 1950s. The term itself is often associated with the music style that combines elements of rhythm and blues, country, and other genres.

2. **Historical Context**: The phrase ""rock and roll"" was used in various contexts before it became associated with the music genre. It was used in the 1920s and 1930s in African American communities, often referring to dancing or romantic activities.

3. **Key Figures**: One of the earliest known uses of the term in a musical context was by DJ Alan Freed, who is often credited with popularizing the term in the early 1950s. He used it to describe the music he played on his radio show, which helped to bring the genre into mainstream culture.

4. **Conclusion**: While the term ""rock and roll"" had been used prior to Alan Freed, he is widely recognized for coining it in the context of the music genre and for helping to popularize it.

Therefore, the answer is: **Alan Freed** is often credited with coining the term ""Rock and Roll"" in the context of music.",True,"['Alan Freed', 'Alan Freed', 'alan freed and payola', 'freed alan', 'Alan Freed and payola', 'alan freed', 'allan freed', 'Allan freed', 'Alan Freed and the Payola Scandal', 'Freed, Alan', 'alan freed and payola scandal']"
389,"The Harvard researcher well-known for experimenting with LSD is Timothy Leary. He conducted research on the effects of psychedelic drugs, particularly LSD, during the 1960s and became a prominent advocate for their use in psychological and spiritual exploration.",True,"['Timothy Leary', 'Timothy Leary terminus', 'Charlie Thrush', 'Timothy Francis Leary', 'design for dying', 'Timothy leary', 'pope of dope', 'Timothy Leery', 'Leary, Timothy', 'rosemary woodruff leary', 'timothy leary', 'timothy leery', 'timothy o 60leary', 'Castalia Foundation', 'smi²le', 'SMI²LE', 'Design for Dying', 'castalia foundation', 'leary timothy', 'SMI2LE', 'Timothy o%60leary', 'smi2le', 'timothy leary terminus', 'timothy francis leary', 'international foundation for internal freedom', 'International Foundation for Internal Freedom', 'Pope of dope', 'Rosemary Woodruff Leary', 'charlie thrush']"
390,"To determine the county in which Wellington College is located, we can follow these steps:

1. **Identify the Location**: Wellington College is situated in the United Kingdom.
2. **Research the Specific Location**: It is located in Crowthorne, which is a village.
3. **Determine the County**: Crowthorne is in the county of Berkshire.

Therefore, the answer is that Wellington College is located in Berkshire.",True,"['Berkshire, England', 'Berkshire', 'Berkshire', 'County of Berkshire', 'county of berks', 'Royal Country of Berkshire', 'royal county of berkshire', 'royal berkshire', 'berkshire', 'royal country of berkshire', 'Highway, Berkshire', 'County of Berks', 'berkshire england', 'county of berkshire', 'Royal Berkshire', 'highway berkshire', 'Royal County of Berkshire']"
391,"Hydrogen Peroxide (H2O2) is one of several different forms of a commonly named chemical agent known as ""oxidizers"" or ""oxidizing agents."" Oxidizers are substances that can accept electrons from another substance during a chemical reaction, leading to oxidation. In the case of hydrogen peroxide, it is often used for its bleaching, disinfecting, and antiseptic properties due to its ability to release oxygen and react with various organic materials.",True,"['Bleaching powder', 'Bleaching', 'Bleaching', 'Bleach', 'Bleach', 'Chlorine bleach', 'chlorine bleach', 'Bleach (chemical)', 'bleach chemical', 'Javex', 'bleach', 'bleaching powder', 'Discoloration', 'Bleaching agent', 'Bowking', 'blanqueador', 'Bleeching', 'Discolouration', 'Household bleach', 'Blanqueador', 'bleach brand', 'bleached', 'discoloration', 'household bleach', 'bleaching agent', 'Chlorinated lime', 'Bleach (brand)', 'discolouration', 'bowking', 'javex', 'chlorinated lime', 'Bleached', 'bleeching', 'Bleach agent', 'bleach agent', 'bleaching']"
392,"Coleopterology is the study of beetles. The term ""coleopterology"" is derived from the Greek words ""koleos,"" meaning ""sheath,"" and ""pteron,"" meaning ""wing,"" which refers to the hard forewings (elytra) that cover and protect the hind wings of beetles.",True,"['Coleopteran', 'Beetles', 'Coleopterists', 'Coleoptera', 'Coleoptera', 'Beetle', 'Coleopterist', 'Palm beetle', 'Beetel', 'beetel', 'choleoptera', 'black beetle', 'coleopterist', 'beetles', 'Chafer', 'beetle', 'Black-Beetle', 'coleoptera', 'Choleoptera', 'palm beetle', 'chafer', 'coleopteran', 'coleopterists']"
393,"To answer the question about which former prime minister appeared on the Morecambe and Wise Christmas Special in 1978, we can follow these steps:

1. **Identify the Show**: The Morecambe and Wise Christmas Special is a well-known television program in the UK, featuring the comedy duo Eric Morecambe and Ernie Wise.

2. **Determine the Year**: The specific year mentioned is 1978.

3. **Recall Notable Guests**: The Christmas specials often featured celebrity guests, including politicians.

4. **Identify the Former Prime Minister**: In 1978, the former prime minister who appeared on the show was Harold Wilson. He was the leader of the Labour Party and served as Prime Minister of the UK during two non-consecutive terms.

5. **Confirm the Information**: It is well-documented that Harold Wilson made a guest appearance on the Morecambe and Wise Christmas Special in 1978.

Thus, the answer is: **Harold Wilson**.",True,"['A week is a long time in politics', 'Harold Wilson, Baron Wilson of Rievaulx', 'James Harold Wilson', ""Harold Wilson's"", 'James Harold Wilson, Baron Wilson of Rievaulx', 'Harold Wilson', 'Harold Wilson', 'Harold Wilson', 'Baron Wilson of Rievaulx Wilson Harold', 'Baron Wilson of Rievaulx', 'first shadow cabinet of harold wilson', 'james harold wilson baron wilson of rievaulx', 'harold wilson', 'james harold wilson', 'baron wilson of rievaulx', 'First Shadow Cabinet of Harold Wilson', 'baron wilson of rievaulx wilson harold', 'harold wilson s', 'Sir Harold Wilson', 'sir harold wilson', 'Shadow Cabinet of Harold Wilson', 'shadow cabinet of harold wilson i', 'week is long time in politics', 'wilson harold', 'harold wilson baron wilson of rievaulx', 'Shadow Cabinet of Harold Wilson I', 'Wilson, Harold', 'shadow cabinet of harold wilson']"
394,"To determine which US state is nicknamed both 'the Colourful State' and 'the Land of Enchantment', we can follow these steps:

1. **Identify the Nicknames**: We have two nicknames to consider: 'the Colourful State' and 'the Land of Enchantment'.

2. **Research the Nicknames**: 
   - 'the Land of Enchantment' is a well-known nickname for New Mexico.
   - 'the Colourful State' is less commonly referenced but is also associated with New Mexico due to its diverse landscapes and vibrant culture.

3. **Conclusion**: Since both nicknames refer to New Mexico, we can conclude that the answer to the question is:

**New Mexico**.",True,"['State of New Mexico', 'New Mexico', 'New Mexico', 'Insignia of the State of New Mexico', 'NM', 'culture of new mexico', 'Tierra del Encanto', 'Nueva mexico', 'state of nm', 'nm', 'politics of new mexico', 'New Mexico state nickname', 'climate of new mexico', 'State of NM', 'NewMexico', 'new mexico u s state', 'new mexico state nickname', 'Forty-seventh State', 'Religion in New Mexico', 'New mexico', 'Culture of New Mexico', '47th state of the union', 'estado de nuevo mexico', 'The Land of Enchantment', 'state of new mexico', 'Estado de Nuevo Mexico', 'New Mexico (U.S. state)', 'nueva mexico', '47th State', 'demographics of new mexico', 'Nuevo Mejico', 'tierra del encanto', 'newmexico', 'new mexico united states', 'new mexico state', 'education in new mexico', 'Nuevo Méjico', '47th state', 'Transport in New Mexico', 'nuevo mejico', 'us nm', 'New Mexico (state)', 'new mexcio', 'land of enchantment', 'forty seventh state', 'US-NM', 'New Mexico, United States', 'Climate of New Mexico', 'religion in new mexico', 'New Mexcio', 'new mexico', 'nuevo méjico', 'Sports in New Mexico', 'Transportation in New Mexico', 'Education in New Mexico', 'estado de nuevo méxico', 'transport in new mexico', 'Forty-Seventh State', '47th state of union', 'Politics of New Mexico', 'Geography of New Mexico', 'sports in new mexico', 'insignia of state of new mexico', 'transportation in new mexico', 'Estado de Nuevo México', 'Demographics of New Mexico', 'geography of new mexico']"
395,"To answer the question about who hosts the ITV show 'Take Me Out', we can follow these steps:

1. **Identify the Show**: 'Take Me Out' is a dating game show that aired on ITV.
2. **Recall the Host**: The show was originally hosted by Paddy McGuinness.
3. **Confirm the Information**: Paddy McGuinness is well-known for his role as the host of 'Take Me Out' during its run.

Therefore, the answer is: Paddy McGuinness.",True,"['Paddy McGuinness', 'Paddy Mcguinness', 'Paddy McGuinness (Comedian)', 'dark side tour', 'paddy mcguiness', 'Christine McGuiness', 'Paddy mcguiness', 'Patrick mcguiness', 'Paddy McGuinness (comedian)', 'christine mcguiness', 'paddy mcguinness', 'The Dark Side Tour', 'patrick mcguiness', 'paddy mcguinness comedian', 'Paddy McGuiness']"
396,"To determine which ocean Miami Beach in Florida borders, we can follow these steps:

1. **Identify the Location**: Miami Beach is located in the southeastern part of Florida, specifically in Miami-Dade County.

2. **Geographical Context**: Miami Beach is situated on a barrier island, which is separated from the mainland of Miami by Biscayne Bay.

3. **Look at Surrounding Water Bodies**: On the eastern side of Miami Beach is the Atlantic Ocean.

4. **Conclusion**: Based on the geographical location and the surrounding water bodies, we can conclude that Miami Beach borders the Atlantic Ocean.

Therefore, the answer is: **Atlantic Ocean**.",True,"['North Atlantic', 'Atlantic', 'Atlantic', 'Atlantic Ocean', 'Atlantic Ocean', 'Atlantic coast', 'Ethiopian Ocean', 'North Atlantic fisheries', 'northern atlantic', 'oceanvs occidentalis', 'across pond', 'North Atlantic ocean', 'Antlantic Ocean', 'south atlantic ocean', 'atlantic basin', 'Atlantic basic', 'ethiopian ocean', 'North-East Atlantic', 'sea of atlas', 'Atlantic ocean', 'Ethiopic Ocean', 'Oceanvs Occidentalis', 'altantic ocean', 'atlantic coast', 'South Atlantic', 'Atlantic Oceans', 'Altantic Ocean', 'atlantic basic', 'atlantic oceans', 'occidental ocean', 'atlantis thalassa', 'Atlantis Thalassa', 'The pond', 'North Atlantic Ocean', 'north east atlantic', 'Across the pond', 'north atlantic ocean', 'Atlantic Basin', 'pond', 'Sea of Atlas', 'Atlantic basin', 'Atlantic Basic', 'Atlantic (ocean)', 'Central Atlantic', 'South Atlantic Ocean', 'atlantic', 'Altantic ocean', 'east atlantic', 'north atlantic', 'north atlantic fisheries', 'East Atlantic', 'The Pond', 'atlantic ocean', 'Occidental Ocean', 'The Atlantic Ocean', 'south atlantic', 'antlantic ocean', 'Northern Atlantic', 'ethiopic ocean', 'central atlantic']"
397,"The full title of Thomas Hardy's famous novel is ""Far from the Madding Crowd.""",True,"['Crowd', 'crowd', 'Croud', 'croud']"
398,"To answer the question about which actor played the part of Ross Poldark in the BBC’s mid-1970s television series, we can follow these steps:

1. **Identify the Series**: The question refers to the BBC television series ""Poldark,"" which aired in the mid-1970s.

2. **Recall the Character**: The main character of the series is Ross Poldark.

3. **Research the Actor**: We need to find out who portrayed Ross Poldark in that specific series.

4. **Confirm the Actor's Name**: The actor who played Ross Poldark in the mid-1970s BBC series is Robin Ellis.

Therefore, the answer is: **Robin Ellis**.",True,"['Robin Ellis', 'ROBIN ELLIS', 'robin ellis']"
399,"To answer the question, let's break it down step-by-step:

1. **Identify the Song**: The song in question is ""Holding Back the Years.""

2. **Determine the Artist**: We need to find out which British pop group performed this song.

3. **Research the Song**: ""Holding Back the Years"" is a well-known song that was released in the 1980s.

4. **Find the Group**: Upon researching, it is known that ""Holding Back the Years"" was performed by the British pop group Simply Red.

5. **Confirm the Chart Performance**: The song reached No. 1 on the US charts.

Putting all this information together, the answer to the question is:

**Simply Red**.",True,"['Simply Red', 'Frantic Elevators', 'Simple Red', 'The Frantic Elevators', 'SIMPLY RED', 'frantic elevators', 'simply red', 'simple red']"
400,"To answer the question step-by-step:

1. **Identify the Key Figure**: The question mentions Ray Kroc. He is a well-known figure in the fast-food industry.

2. **Understand His Contribution**: Ray Kroc is credited with expanding a particular fast-food chain into a global franchise.

3. **Recognize the Company**: The company associated with Ray Kroc is McDonald's. He joined the company in the 1950s and played a crucial role in its expansion.

4. **Confirm the Global Impact**: Under Kroc's leadership, McDonald's grew from a small chain of restaurants to one of the largest and most recognizable fast-food brands in the world.

Therefore, the answer is: **McDonald's**.",True,"['Speedee', ""McDonald's"", ""McDonald's Corporation"", 'McD', ""McDonald's Corp"", 'McDo', 'Yum Chums', ""Mcdonald's Corp."", 'double beef and bacon', 'mcd', ""Mickey-D's"", 'McDonald’s', 'mcdonalds com', 'criticism of mcdonald s', 'mcdonalds corp', ""Mackey D's"", 'mchappy day', 'Mc Donalds', ""Macca's"", 'macdonald s', 'McDonalds', 'Double Beef and Bacon', ""Placcy D's"", 'Mc donalds', ""Macky d's"", 'mcdonald s corporation', ""Mc Donald's"", 'macky d', 'macdonalds', ""The McDonald's Corporation"", 'micky d s', 'mcdonalds s', 'McDonalds.com', 'Mcdonalds Corp', ""Maccy d's"", ""List of assets owned by McDonald's"", 'MacDoh', ""Hankook McDonald's"", 'mcdonald s corp', 'mcdonalds', 'Der Schotte', 'mcdonalds restaurants', 'McDonalds Restaurants', 'McDonalds Corporation', 'Mckinley mac', 'maccas', 'mckinley mac', 'salads plus', ""Placcy-D's"", 'hankook mcdonald s', ""McDonalds's"", 'mcdonald s restaurant', 'mickey d', ""McDonald/'s Corporation"", ""Micky D's"", 'mac donalds', 'global impact of mcdonald s', 'mcdonald s restaurants', 'yum chums', 'mcdankee s', 'aboutmcdonalds com', 'Mickey d', 'mackey d s', ""McDonald's restaurants"", ""Criticism of McDonald's"", ""McDankee's"", 'mcdonald s', 'mc donald s', ""McDonald's/Archive 1"", ""Global impact of McDonald's"", ""McDonald's Drive-In"", ""McDonald's Restaraunt"", 'list of assets owned by mcdonald s', ""McDonald's Restaurant"", 'QSCV', ""McDonald's Singapore"", 'Mcmichigan.com', 'Mc.donalds', 'placcy d s', 'mc donalds', 'mcdonald s hamburgers', ""MacDonald's"", 'mcd s', ""Mcdonald's corporation"", 'Mcdonalds', 'Mac Donalds', 'MdDonalds', 'mcmichigan com', 'Aboutmcdonalds.com', 'Micky Ds', 'We love to see you smile', 'Salads Plus', 'McDonald’s Corporation', 'mcdo', 'Maccas', ""McDonald's Hamburgers"", 'MankDonalds', 'Mcdo', ""Criticisms of McDonald's"", 'mickey d s', 'mcdonald s singapore', 'McDonals', ""McDonald's Restaurants"", 'criticisms of mcdonald s', 'der schotte', ""McDonald's Corp."", ""Macdonald's"", 'macdoh', 'mcdonald s archive 1', 'mddonalds', ""McD's"", ""Mackey-D's"", 'mankdonalds', 'we love to see you smile', 'mcdonalds corporation', 'mcdonald s drive in', 'macky d s', 'speedee', 'MacDonalds', 'Macky d', 'micky ds', 'qscv', 'mcdonald s restaraunt', ""Mcdonald's"", 'macca s', 'Mcdonalds Corporation', 'mcdonals', 'McHappy Day', ""Mickey D's"", 'maccy d s']"
